OBJECTID,PLAN_ID,ES_HOME,MS_HOME,HS_HOME,PHASEOUT,STUDNT_POP,GR0_POP,GR1_POP,GR2_POP,GR3_POP,GR4_POP,GR5_POP,GR6_POP,GR7_POP,GR8_POP,GR9_POP,GR10_POP,GR11_POP,GR12_POP,ESPROJ0,MSPROJ0,HSPROJ0,ESPROJ1,MSPROJ1,HSPROJ1,ESPROJ2,MSPROJ2,HSPROJ2,ESPROJ3,MSPROJ3,HSPROJ3,ESPROJ4,MSPROJ4,HSPROJ4,ESPROJ5,MSPROJ5,HSPROJ5,ESPROJ6,MSPROJ6,HSPROJ6,ESPROJ7,MSPROJ7,HSPROJ7,ESPROJ8,MSPROJ8,HSPROJ8,SFD1,SFD2,SFD3,SFD4,SFD5,SFD6,SFD7,SFD8,SFA1,SFA2,SFA3,SFA4,SFA5,SFA6,SFA7,SFA8,APT1,APT2,APT3,APT4,APT5,APT6,APT7,APT8,KSPROJ0,KSPROJ1,KSPROJ2,KSPROJ3,KSPROJ4,KSPROJ5,KSPROJ6,KSPROJ7,KSPROJ8,SFD9,SFD10,SFD11,SFD12,SFD13,SFD14,SFD15,SFA9,SFA10,SFA11,SFA12,SFA13,SFA14,SFA15,APT9,APT10,APT11,APT12,APT13,APT14,APT15,KSPROJ9,ESPROJ9,MSPROJ9,HSPROJ9,KSPROJ10,ESPROJ10,MSPROJ10,HSPROJ10,KSPROJ11,ESPROJ11,MSPROJ11,HSPROJ11,KSPROJ12,ESPROJ12,MSPROJ12,HSPROJ12,KSPROJ13,ESPROJ13,MSPROJ13,HSPROJ13,KSPROJ14,ESPROJ14,MSPROJ14,HSPROJ14,DONE
,2176,Triadelphia Ridge ES,Folly Quarter MS,River Hill HS,,37,1,2,2,3,2,3,6,2,5,0,4,4,3,12,13,11,11,10,15,11,9,15,11,9,14,11,8,14,11,8,14,11,8,13,11,8,13,10,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,7,13,1,10,7,12,1,10,7,12,1,10,7,12,1,10,7,12,1,10,7,12,
,2182,Triadelphia Ridge ES,Folly Quarter MS,River Hill HS,,29,3,2,1,2,3,2,1,1,6,1,3,1,3,10,8,8,9,7,10,9,7,10,9,7,10,9,6,10,9,6,10,9,6,10,9,6,10,9,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,6,9,3,9,6,9,3,8,6,9,3,8,6,9,3,8,6,9,3,8,6,9,
,2183,Triadelphia Ridge ES,Folly Quarter MS,River Hill HS,,44,2,5,5,0,3,7,1,5,2,3,1,3,7,20,8,14,19,11,14,18,11,14,19,12,15,18,12,15,18,12,15,18,12,16,18,11,16,18,12,16,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,11,16,2,18,11,16,2,18,11,16,2,18,11,16,2,18,11,16,2,17,12,16,
,2184,Centennial Lane ES,Burleigh Manor MS,Centennial HS,,220,14,9,17,14,19,18,14,20,21,17,19,22,16,78,56,74,75,56,77,76,57,81,75,58,86,73,59,88,74,57,89,74,58,91,71,58,92,71,61,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,17,16,15,15,14,14,15,15,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,70,61,93,15,69,61,95,16,70,60,96,16,70,59,98,15,71,59,99,16,73,59,99,
,2189,Pointers Run ES,Clarksville MS,River Hill HS,,11,0,1,1,1,1,0,0,2,0,1,0,2,2,4,2,5,4,2,4,4,3,4,4,3,4,4,3,4,4,3,4,4,3,4,4,3,4,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,4,3,4,0,4,3,4,0,4,3,4,0,3,3,4,0,3,3,4,
,2191,Veterans ES,Dunloggin MS,Centennial HS,,97,7,11,6,4,7,6,6,6,12,10,7,10,5,34,24,32,35,20,34,36,20,33,35,21,34,35,21,34,34,21,34,33,22,35,32,22,35,33,22,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,6,6,6,6,6,6,6,0,0,2,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,32,21,35,6,32,21,36,6,33,21,36,6,33,21,36,6,33,21,37,6,34,21,36,
,2198,Dayton Oaks ES,Lime Kiln MS,River Hill HS,,59,2,2,7,5,2,7,5,5,5,5,7,6,1,23,15,19,24,15,21,23,15,21,22,15,21,21,15,21,21,15,21,20,15,21,20,15,22,20,15,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,15,21,2,20,15,21,2,19,15,21,2,19,15,21,2,19,15,22,2,19,15,22,
,2204,Bryant Woods ES,Wilde Lake MS,Wilde Lake HS,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,2205,Dayton Oaks ES,Folly Quarter MS,Glenelg HS,,120,7,8,11,11,4,11,6,18,9,11,6,7,11,46,33,35,47,31,37,43,30,40,41,31,40,39,30,38,39,28,40,39,27,39,38,27,39,39,27,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,6,6,6,8,6,6,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,40,26,38,6,38,26,39,6,37,26,38,6,38,26,37,7,42,26,39,7,42,27,38,
,2210,Triadelphia Ridge ES,Folly Quarter MS,Glenelg HS,,74,6,7,7,4,5,7,5,5,7,8,1,6,6,30,17,21,29,19,21,28,18,23,28,19,23,28,19,23,27,19,24,27,18,24,27,18,24,26,18,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,8,8,7,8,8,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,26,17,24,7,26,17,24,6,26,17,24,6,26,17,23,6,25,17,24,6,25,18,24,
,2215,Bushy Park ES,Glenwood MS,Glenelg HS,,34,2,2,2,3,2,3,0,5,2,4,6,1,2,12,7,13,11,8,11,11,8,11,10,8,11,10,8,11,10,8,11,9,8,11,9,7,11,9,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,2,2,2,2,2,2,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,7,11,2,11,8,10,3,12,8,10,3,13,8,10,3,13,8,11,3,13,8,11,
,2220,Bushy Park ES,Folly Quarter MS,Glenelg HS,,32,0,2,1,4,2,3,2,1,6,3,2,5,1,12,9,11,11,8,11,11,8,11,10,8,11,10,7,11,10,7,11,9,7,10,10,7,10,9,7,10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,10,0,9,7,10,0,9,6,10,0,9,6,10,0,9,6,10,0,9,6,10,
,2221,Fulton ES,Hammond MS,Reservoir HS,,61,2,3,0,7,7,1,7,5,7,9,4,2,7,18,19,22,19,13,23,20,12,22,20,12,21,21,13,21,22,13,20,21,14,20,22,14,20,22,15,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,15,20,2,21,15,20,2,20,15,20,2,19,15,21,2,18,15,21,2,18,16,21,
,2223,West Friendship ES,Mount View MS,Marriotts Ridge HS,,55,3,5,3,6,6,3,2,5,4,5,5,2,6,23,11,18,24,14,17,23,15,18,22,16,19,22,16,19,23,16,20,23,17,21,23,17,21,23,17,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,3,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,17,22,4,23,18,22,4,23,17,23,4,24,17,23,3,24,17,23,3,23,18,23,
,2226,West Friendship ES,Mount View MS,Marriotts Ridge HS,,45,5,4,5,5,3,3,2,3,1,3,3,4,4,20,6,14,21,11,11,20,12,13,20,13,14,19,14,15,20,14,16,20,14,17,23,15,17,23,15,18,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,5,6,7,7,7,6,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,24,15,18,6,23,16,18,6,23,16,19,6,23,16,19,7,26,16,20,7,26,17,20,
,2228,West Friendship ES,Mount View MS,Marriotts Ridge HS,,21,1,1,1,2,1,1,1,2,2,3,1,4,1,6,5,9,6,5,8,6,5,8,6,5,8,6,5,8,6,5,8,6,5,8,6,5,8,6,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5,8,1,6,5,8,1,6,5,8,1,6,5,8,1,6,5,8,1,6,5,8,
,2229,West Friendship ES,Mount View MS,Marriotts Ridge HS,,35,3,5,1,7,2,0,4,0,3,5,1,3,1,15,7,10,16,9,10,15,10,11,15,10,12,27,12,13,28,14,13,31,15,15,32,16,16,32,18,16,0,0,0,35,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,5,4,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,32,18,18,5,32,19,18,5,32,19,19,5,32,20,20,5,32,20,20,5,32,20,21,
,2233,Bushy Park ES,Glenwood MS,Glenelg HS,,32,7,2,4,1,1,0,2,3,1,3,0,6,2,8,6,11,8,6,9,8,6,9,7,6,9,7,6,9,7,6,9,10,6,9,9,6,9,9,6,9,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,6,6,7,6,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,6,8,6,9,6,8,7,9,6,8,7,9,7,8,7,9,6,8,7,9,6,8,
,2236,Lisbon ES,Glenwood MS,Glenelg HS,,27,2,3,2,5,3,2,4,1,1,2,1,0,1,15,6,4,15,9,6,17,10,8,33,13,10,31,16,11,31,17,13,31,17,14,31,18,15,31,18,16,1,7,44,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,5,6,6,6,6,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,33,19,17,6,33,20,18,6,33,21,18,6,33,22,19,6,33,21,20,6,32,22,21,
,2238,Bushy Park ES,Glenwood MS,Glenelg HS,,58,0,0,0,5,2,1,4,6,8,10,6,6,10,8,18,32,8,11,28,8,9,25,7,9,21,7,8,19,7,7,18,7,7,17,6,6,16,6,6,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,15,0,6,6,14,0,6,6,13,0,6,6,13,0,6,6,13,0,6,6,13,
,2245,Lisbon ES,Glenwood MS,Glenelg HS,,21,1,0,2,0,3,2,1,4,0,3,1,3,1,7,5,8,7,5,7,7,5,7,6,5,7,6,5,7,6,5,7,6,5,7,6,5,7,6,4,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5,7,1,6,5,7,1,7,5,7,2,11,5,7,2,11,5,7,2,11,5,7,
,2247,Lisbon ES,Glenwood MS,Glenelg HS,,33,3,2,1,3,1,3,1,4,2,3,4,5,1,10,7,13,10,7,11,9,7,11,9,7,10,8,7,10,8,7,10,8,6,10,8,6,10,8,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,2,3,3,3,3,3,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,6,9,3,12,7,9,3,12,7,9,3,12,8,9,3,12,7,10,3,11,7,10,
,2248,Lisbon ES,Glenwood MS,Glenelg HS,,21,1,1,2,2,1,1,1,2,3,5,0,2,0,7,6,7,7,5,7,7,5,7,6,5,7,6,5,7,6,5,7,6,5,7,6,5,7,6,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5,7,2,10,5,7,2,10,5,7,2,10,6,7,2,10,6,7,2,10,6,7,
,2250,Lisbon ES,Glenwood MS,Glenelg HS,,170,8,11,14,16,10,12,16,19,15,15,10,11,13,62,49,50,62,48,54,61,46,59,58,49,59,54,48,58,54,47,61,52,43,60,54,42,61,52,39,61,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,7,6,9,8,8,6,8,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,55,42,59,8,56,44,59,8,56,43,58,7,56,44,58,6,56,43,60,7,54,43,59,
,2263,Fulton ES,Lime Kiln MS,Reservoir HS,,76,4,2,3,2,6,5,8,5,9,5,9,10,8,18,22,32,19,16,30,20,14,29,20,14,27,21,14,26,21,14,25,21,14,25,21,14,24,22,14,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,4,4,4,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,14,23,3,19,15,23,3,19,15,23,3,18,15,23,3,18,14,23,3,17,14,23,
,2268,Bryant Woods ES,Wilde Lake MS,Wilde Lake HS,,96,8,9,11,9,8,8,6,7,12,7,6,2,3,44,24,17,51,28,31,50,27,34,51,29,34,50,30,35,50,30,36,48,31,37,49,31,38,48,33,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,8,8,8,7,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,49,34,39,8,50,35,40,8,50,35,42,8,50,35,42,8,50,35,44,8,51,35,44,
,2306,Hollifield Station ES,Patapsco MS,Mt Hebron HS,,16,2,2,0,5,0,1,1,0,1,1,1,0,2,8,2,4,8,4,3,8,4,4,8,4,4,8,4,5,8,5,5,8,5,5,8,5,5,22,5,6,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,1,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,6,7,5,22,7,7,5,22,8,7,5,22,8,7,5,22,9,8,5,24,9,8,
,2308,Veterans ES,Dunloggin MS,Mt Hebron HS,,194,20,20,23,18,17,21,14,13,9,8,13,9,9,101,35,39,103,48,42,105,51,49,102,55,54,103,55,58,100,58,61,96,60,64,95,62,66,95,61,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,18,16,18,17,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,94,58,73,17,94,59,73,17,92,59,74,17,92,60,75,17,92,59,75,17,92,61,76,
,2310,Worthington ES,Ellicott Mills MS,Mt Hebron HS,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,3012,Laurel Woods ES,Murray Hill MS,Reservoir HS,,257,20,21,28,16,17,22,21,26,18,15,20,15,18,104,66,67,107,66,76,103,70,83,98,73,85,96,76,92,92,73,93,89,70,97,86,66,97,88,70,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,20,18,18,16,16,18,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,85,69,98,18,87,68,97,20,88,65,96,20,88,65,98,18,89,64,97,18,90,64,97,
,3023,Bollman Bridge ES,Patuxent Valley MS,Hammond HS,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,
,3034,St Johns Lane ES,Patapsco MS,Mt Hebron HS,,83,6,9,7,7,5,2,7,10,9,8,5,3,5,30,26,21,29,22,27,30,20,28,31,19,28,30,19,27,31,20,27,31,21,28,32,21,28,31,21,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,7,6,7,7,7,7,7,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,36,20,29,7,36,21,29,8,36,22,29,8,36,22,29,8,36,21,29,8,37,21,29,
,3035,Bellows Spring ES,Thomas Viaduct MS,Long Reach HS,,176,15,21,17,21,14,21,10,9,6,15,10,9,8,96,25,39,106,45,39,117,51,47,123,57,52,132,64,57,141,67,62,150,69,67,161,76,72,163,85,76,0,0,0,0,0,0,0,0,104,37,30,20,1,10,19,0,168,0,175,0,0,160,158,175,15,28,29,34,41,35,42,46,53,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,60,27,0,0,49,166,97,80,49,159,103,86,46,156,106,93,46,154,109,101,48,157,107,111,47,152,106,115,
,3041,Elkridge ES,Elkridge Landing MS,Howard HS,,79,5,4,1,7,6,8,7,6,6,9,5,6,9,25,19,30,32,19,30,32,20,29,31,20,30,30,20,30,29,21,29,28,21,30,27,21,30,27,21,30,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,5,5,6,5,5,5,5,0,0,1,0,0,0,0,50,50,42,0,0,0,0,0,0,0,0,0,0,0,7,37,20,31,10,47,22,31,11,56,24,31,11,56,25,31,11,57,26,32,11,58,27,32,
,3042,Elkridge ES,Elkridge Landing MS,Howard HS,,103,5,2,10,9,8,7,11,8,8,11,10,10,4,35,27,36,34,25,38,34,24,36,33,24,37,32,23,37,31,23,36,30,24,36,29,24,36,28,23,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,29,22,36,4,28,22,36,4,29,23,35,4,29,23,35,4,29,22,35,4,30,23,35,
,3046,Forest Ridge ES,Patuxent Valley MS,Reservoir HS,,108,6,10,10,6,7,5,11,5,8,10,8,14,8,38,24,40,39,22,36,37,23,35,37,22,35,39,23,35,39,22,35,41,21,34,43,21,34,45,22,33,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,7,6,7,8,8,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,46,23,33,8,48,23,33,8,48,24,33,7,48,24,34,7,47,25,33,7,47,25,34,
,3047,Forest Ridge ES,Patuxent Valley MS,Hammond HS,,165,8,13,10,13,17,12,15,16,13,12,13,9,14,64,43,46,67,38,50,63,40,50,62,39,51,68,39,49,68,37,50,70,36,50,73,37,50,78,37,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,9,8,10,10,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,79,39,52,10,83,40,53,10,83,41,54,10,83,42,56,10,81,43,58,10,79,43,60,
,3048,Guilford ES,Lake Elkhorn MS,Hammond HS,,101,7,8,12,7,10,6,8,8,5,8,3,6,13,42,21,29,41,24,28,40,26,29,40,26,30,38,26,30,37,25,31,38,25,32,38,24,32,37,24,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,8,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,37,23,33,6,37,23,33,6,37,24,34,7,37,24,35,6,37,24,36,6,37,24,37,
,3056,Atholton ES,Oakland Mills MS,Oakland Mills HS,,37,5,0,3,1,4,5,3,4,2,4,2,3,1,13,9,10,15,8,11,15,9,11,15,9,11,15,9,11,14,9,12,13,9,13,13,9,13,13,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,3,4,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,8,12,3,13,8,12,4,13,8,12,4,13,8,12,4,13,8,12,4,13,8,12,
,3059,Talbott Springs ES,Oakland Mills MS,Oakland Mills HS,,83,8,5,5,8,5,8,6,6,10,6,4,8,4,30,22,22,32,19,25,32,19,25,32,20,25,32,19,26,32,19,27,31,19,28,31,19,28,31,19,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,6,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,31,19,27,7,31,19,27,7,32,19,27,7,32,19,27,7,33,19,26,7,33,19,26,
,3068,Phelps Luck ES,Bonnie Branch MS,Howard HS,,91,6,6,6,9,9,6,4,4,5,12,6,10,8,36,13,37,36,19,30,36,22,29,38,22,30,40,22,30,40,22,31,41,23,31,42,24,31,42,24,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,43,24,32,7,43,25,33,7,44,25,33,7,44,26,33,7,45,27,33,7,45,28,34,
,3069,Phelps Luck ES,Bonnie Branch MS,Long Reach HS,,60,4,5,2,2,5,5,3,4,6,9,4,5,6,19,13,22,19,13,20,19,13,20,20,13,19,21,13,19,21,12,19,22,13,19,22,13,19,22,13,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,23,13,19,5,23,14,19,5,23,14,20,5,23,14,20,5,24,14,21,5,24,15,22,
,3071,Jeffers Hill ES,Mayfield Woods MS,Long Reach HS,,3,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,2,1,1,0,2,1,1,0,2,1,1,0,2,1,1,0,2,1,1,
,3075,Waterloo ES,Mayfield Woods MS,Long Reach HS,,61,6,7,3,3,2,3,7,5,5,6,4,8,2,18,17,19,17,13,20,17,12,20,16,12,19,17,12,18,16,12,18,17,11,18,17,11,18,17,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,11,18,7,17,12,18,8,17,12,18,8,17,12,19,8,17,12,20,8,17,12,20,
,3085,Ilchester ES,Bonnie Branch MS,Howard HS,,26,1,1,0,3,3,2,3,3,4,1,3,1,1,9,10,6,10,8,10,9,7,10,9,7,10,8,7,10,8,6,10,8,6,10,9,6,10,10,6,10,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,6,10,2,10,6,10,2,11,6,10,2,11,6,10,1,11,7,10,1,10,7,10,
,3087,Rockburn ES,Elkridge Landing MS,Howard HS,,82,0,6,5,7,4,4,11,6,10,9,6,5,9,26,27,30,26,22,34,27,20,33,28,19,33,28,19,32,30,19,31,30,20,31,29,21,31,29,20,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,20,31,0,29,20,31,0,29,21,31,0,30,21,30,0,30,21,30,0,31,21,30,
,3091,Rockburn ES,Bonnie Branch MS,Howard HS,,11,1,0,1,0,0,1,0,1,1,3,0,0,3,2,2,6,2,2,5,2,2,4,2,1,4,2,1,4,2,1,3,3,1,3,20,2,4,22,3,4,0,0,0,0,0,2,44,5,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,4,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,4,4,5,23,5,4,5,24,6,4,5,24,7,5,5,25,8,5,5,25,8,5,
,3093,Worthington ES,Ellicott Mills MS,Mt Hebron HS,,49,5,1,5,4,7,2,3,4,5,2,5,4,2,19,12,13,17,13,14,16,13,15,15,13,16,14,13,16,14,12,17,14,11,17,14,11,17,14,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,4,6,5,5,6,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,10,17,6,16,10,17,6,16,10,16,5,19,11,16,6,18,11,16,6,18,12,16,
